0,0.499592369121,0.494206400813
1,0.491368472313,0.496115734676
2,0.489061389351,0.498333053788
3,0.490294319866,0.499654850212
4,0.491299465668,0.500400625534
5,0.491610436698,0.500827690911
6,0.491567483629,0.50106047969
7,0.491409981384,0.501168335779
8,0.491229294731,0.501194048442
9,0.49104816141,0.501165464464
10,0.49086924835,0.501101445863
11,0.490692582916,0.501015041991
12,0.490519090531,0.500915233427
13,0.490350140859,0.500808023258
14,0.490186751408,0.500697239748
15,0.490029262778,0.500585176746
16,0.489877399453,0.50047310056
17,0.489730490551,0.500361630681
18,0.489587696902,0.500251007514
19,0.489448178328,0.500141268275
20,0.489311190414,0.500032354829
21,0.489176124749,0.499924174991
22,0.489042512545,0.499816634205
23,0.488910008795,0.499709649629
24,0.488778368897,0.499603154533
25,0.488647424762,0.49949709789
26,0.48851706388,0.499391441959
27,0.488387212529,0.499286159356
28,0.488257823128,0.499181230321
29,0.488128865149,0.499076640466
30,0.488000318831,0.498972379059
31,0.487872170988,0.498868437761
32,0.487744412308,0.498764809765
33,0.487617035664,0.498661489211
34,0.487490035104,0.49855847081
35,0.487363405265,0.498455749609
36,0.487237141058,0.49835332086
37,0.487111237506,0.498251179929
38,0.486985689676,0.498149322267
39,0.486860492655,0.498047743379
40,0.486735641548,0.497946438822
41,0.486611131492,0.497845404199
42,0.486486957661,0.497744635164
43,0.486363115281,0.497644127419
44,0.486239599636,0.497543876716
45,0.486116406073,0.497443878862
46,0.485993530009,0.497344129715
47,0.48587096693,0.497244625187
48,0.485748712389,0.497145361243
49,0.485626762012,0.497046333898
50,0.485505111494,0.496947539222
51,0.485383756595,0.496848973333
52,0.485262693145,0.496750632402
53,0.485141917038,0.496652512647
54,0.48502142423,0.496554610334
55,0.484901210742,0.496456921777
56,0.484781272654,0.496359443338
57,0.484661606106,0.496262171422
58,0.484542207297,0.49616510248
59,0.484423072482,0.496068233006
60,0.484304197971,0.495971559537
61,0.484185580129,0.495875078655
62,0.484067215375,0.495778786979
63,0.483949100177,0.495682681172
64,0.483831231057,0.495586757936
65,0.483713604585,0.495491014011
66,0.483596217379,0.495395446177
67,0.483479066105,0.495300051251
68,0.483362147476,0.495204826087
69,0.483245458249,0.495109767575
70,0.483128995227,0.495014872643
71,0.483012755255,0.494920138252
72,0.48289673522,0.494825561396
73,0.482780932052,0.494731139107
74,0.482665342721,0.494636868446
75,0.482549964237,0.49454274651
76,0.482434793648,0.494448770426
77,0.48231982804,0.494354937353
78,0.482205064537,0.494261244481
79,0.482090500299,0.494167689031
80,0.481976132521,0.494074268252
81,0.481861958434,0.493980979425
82,0.481747975301,0.493887819857
83,0.481634180421,0.493794786886
84,0.481520571123,0.493701877876
85,0.48140714477,0.493609090218
86,0.481293898755,0.493516421331
87,0.481180830501,0.493423868661
88,0.481067937462,0.493331429679
89,0.480955217121,0.49323910188
90,0.48084266699,0.493146882787
91,0.480730284607,0.493054769946
92,0.480618067539,0.492962760928
93,0.48050601338,0.492870853325
94,0.480394119749,0.492779044757
95,0.480282384293,0.492687332864
96,0.48017080468,0.492595715309
97,0.480059378607,0.492504189777
98,0.479948103792,0.492412753977
99,0.479836977978,0.492321405636
100,0.47972599893,0.492230142506
101,0.479615164437,0.492138962356
102,0.479504472309,0.492047862979
103,0.479393920376,0.491956842185
104,0.479283506493,0.491865897806
105,0.479173228533,0.491775027693
106,0.479063084388,0.491684229714
107,0.478953071974,0.49159350176
108,0.478843189222,0.491502841737
