0.664565117747,0.676212437348,0.680723878585,0.786426341735,0.857294411635,0.200200546278,0.532284933118,0.71459351529,0.384328334826,0.437773890218,0.80915239338,0.687322040464,0.517207429896,0.29422108806,0.688410370062,0.698702188196,0.599429926044,0.699668686505,0.594743285169,0.819951063489,0.685877871982,0.671254572272,0.67756813784,0.71099613187,0.410474144422,0.314390285948,0.088552764774,0.144941990499,0.0461859133953,0.181414126151,0.446198082103,0.144164155329,0.110083451674,0.226610968106,0.396147196368,0.347629048102,0.460895567602,0.22374915182,0.228685296944,0.292463316224,0.386857293753,0.628931816402,0.368617875123,0.297387802551,0.196656790925,0.4251807136,0.0993022472188,0.199977515746,0.459932998386,0.386106054494,0.564171187346,0.484236630983,0.779681184452
0.661493829049,0.680069742162,0.673487073142,0.789174116067,0.848059012497,0.211211394977,0.523501331355,0.758123266447,0.341927314367,0.396786939947,0.815112113574,0.676410101965,0.512201282404,0.288450769461,0.742300043852,0.749610895775,0.636098296596,0.749263776885,0.63727486448,0.845599319094,0.739963423416,0.715219596435,0.721617716036,0.762088794004,0.465072280051,0.353143995347,0.0845073726171,0.153550382329,0.0460872522904,0.19085496177,0.500804288412,0.137552248977,0.103894440206,0.220899022327,0.418404535232,0.369561117484,0.449605314927,0.235092914601,0.240827139943,0.311837535058,0.391372361391,0.608593875511,0.374006682746,0.312415971686,0.213650530871,0.450114910839,0.102677614354,0.193548910024,0.454775359649,0.387211141987,0.555255640071,0.480741297149,0.772253314631
0.652023461149,0.686329933677,0.658106791488,0.793447825236,0.825352868114,0.234329103779,0.507851811384,0.817105918126,0.281071806635,0.334226298988,0.807103831706,0.657177066272,0.50464252222,0.282234590626,0.813332303763,0.818295074387,0.68545850197,0.813277778004,0.691776280708,0.877045650565,0.811088495435,0.780308760871,0.786328564947,0.830902370056,0.520630712158,0.396967228019,0.0813292623468,0.163487038994,0.0485012278631,0.195953006207,0.555519218171,0.131707241639,0.098849500635,0.210314132099,0.460857298523,0.412366935561,0.440418534032,0.263942105237,0.270729588254,0.351618485572,0.404083952806,0.579524552072,0.395121880544,0.339499044729,0.250769050423,0.499669048472,0.11095233648,0.185857670924,0.416360851898,0.399788582009,0.526211064129,0.470901309304,0.754359735235
0.627578111428,0.697234746732,0.63003628427,0.800400622298,0.784947226338,0.274344440127,0.485228892798,0.851763336121,0.232940452261,0.276432756378,0.784742534451,0.637130721698,0.497206200305,0.278316019321,0.860309638416,0.864720924874,0.70935397174,0.854568501577,0.720868872188,0.895950639053,0.858034344591,0.831989785658,0.836548595932,0.876651062941,0.545719967767,0.423247600123,0.0798947401334,0.168550873106,0.0530985589749,0.185768569886,0.578573326359,0.129058855137,0.098399342691,0.19324169573,0.50718947221,0.463210338802,0.430481102205,0.305081254826,0.312983677926,0.402678008246,0.414976140378,0.54940270714,0.41959808332,0.366375725093,0.303042691029,0.552705728839,0.121154397867,0.178914899461,0.348460662628,0.42760279664,0.468830250517,0.451439551071,0.720215891693
0.579137899486,0.716951876637,0.579857959897,0.812442057473,0.713598550364,0.338055098147,0.448210394262,0.864825530989,0.198618228197,0.230034504727,0.742078576546,0.616840857637,0.490824609184,0.27572002819,0.882689730284,0.888214393197,0.694844529541,0.872217570112,0.719939055429,0.900458864856,0.880198429384,0.866329864676,0.868569029749,0.899124018848,0.543341362663,0.429564764333,0.0792252724677,0.17047921788,0.0610526140364,0.162516233814,0.57250807934,0.125149716986,0.0976573270091,0.1712204391,0.548487171571,0.511151742483,0.41105777164,0.35012836137,0.359391362042,0.454251478957,0.420760429808,0.510748147549,0.440913543837,0.393409424542,0.351704245467,0.587738431707,0.134008414313,0.178522586529,0.283895254854,0.465964895523,0.403428687927,0.415682856711,0.658239603972
0.500783991302,0.749721759496,0.499835221682,0.831555343578,0.601774110928,0.429089324546,0.388299996752,0.872389411847,0.170940984827,0.196756807727,0.678112815332,0.592540354604,0.485944783982,0.270597824784,0.89461808238,0.901573109968,0.640304041713,0.879286083582,0.698222907181,0.896009899142,0.891753451892,0.888841384177,0.888392896335,0.911632405499,0.533492181788,0.424105961786,0.0770703568412,0.173684164895,0.0730314774147,0.13323370742,0.557307487382,0.113290850198,0.0888324513327,0.147256188926,0.580023196127,0.547050173465,0.376519446151,0.389859493172,0.400904254366,0.495791764295,0.42461618641,0.454976912699,0.458069537607,0.422891618985,0.376995610713,0.597418936825,0.149086344756,0.187780053343,0.244635333823,0.492968006088,0.353319455622,0.358949208324,0.560068217624
0.399458406381,0.794477388007,0.396659472461,0.855906755111,0.462771415892,0.541103602693,0.309102358774,0.88122910661,0.143299086999,0.169523288203,0.610226700428,0.56613288207,0.482302238899,0.258756370767,0.907234126067,0.914485913917,0.560956787987,0.887418428344,0.671338525145,0.88912411995,0.904035751426,0.906429169438,0.903134557916,0.923571060088,0.539080855297,0.422894051539,0.0723567550039,0.181004142369,0.0876432976714,0.103076702753,0.556744889367,0.0931921315777,0.0717129155034,0.121479414182,0.604104094907,0.573519227578,0.328608554845,0.423178774679,0.436364548402,0.529050682031,0.425743000292,0.385271255609,0.468815044865,0.453129056761,0.384651362553,0.593696499949,0.161808481385,0.19820088705,0.222778992002,0.499495205652,0.313949184665,0.288137457094,0.437159442889
0.295186263196,0.843359194037,0.291236438929,0.880066462538,0.328120121018,0.655521628186,0.227049372717,0.889115620095,0.114158506872,0.140995676163,0.562910559851,0.545114903456,0.479679865727,0.240127477662,0.923407123083,0.92917682222,0.481556637502,0.901135496051,0.655369245115,0.883598413752,0.92011846855,0.922156562801,0.916095853769,0.936624490972,0.572791089392,0.438845233241,0.0665076657942,0.193371200813,0.102780553544,0.0768523240745,0.584875734427,0.0705553918756,0.0525087345887,0.09488757693,0.623254200849,0.596032013663,0.27469250125,0.451418601733,0.466763069483,0.558956546948,0.41911587534,0.314985341489,0.468502892454,0.479091964074,0.390498406674,0.588719455638,0.167264143485,0.199109007754,0.207514107332,0.493006005009,0.272915716226,0.21977177924,0.317673080968
0.213499782296,0.883618113785,0.209336410516,0.898142049486,0.228997827288,0.745963013113,0.163113722898,0.89323112998,0.0893149698516,0.114644398071,0.543503960736,0.53302986182,0.478087271887,0.221844079062,0.938729303927,0.94203217617,0.422336446376,0.91656679906,0.654974615404,0.880005578247,0.935569010774,0.933900262961,0.925661294461,0.947367941044,0.621245139361,0.466376575467,0.0620764864023,0.20770225839,0.115842601078,0.0589317469519,0.629433886338,0.0523292006921,0.0375824573074,0.0728458006569,0.636794045304,0.614054907201,0.227907607884,0.472794620399,0.489814764033,0.583510135973,0.406628715038,0.260218054525,0.459565568507,0.49647016091,0.399223117091,0.586300685712,0.166602373632,0.191571638327,0.196950621275,0.483119348313,0.233772212729,0.17004027197,0.22972445163
0.178381760856,0.901124135764,0.174050142177,0.906002983371,0.186333092356,0.785407338778,0.136015773864,0.894973837621,0.0778873586296,0.101994800583,0.536037054157,0.527040002676,0.477302425734,0.214765968625,0.94618073108,0.948259666118,0.397083018898,0.924308358149,0.656917789795,0.878675328221,0.943090383477,0.939353657998,0.930148406667,0.952484589854,0.644411912082,0.480032146909,0.0602786347166,0.21462065675,0.121862745925,0.0512929338805,0.650925454987,0.044318372947,0.0310951790003,0.0629062124332,0.643409375599,0.622949241806,0.206453212563,0.483142145662,0.500904564147,0.595396322687,0.400596002321,0.235737093918,0.455056605471,0.504055899342,0.404645782478,0.586034926494,0.167165273535,0.188595891921,0.192119919634,0.479248621891,0.214902116882,0.149007464037,0.19185635668
